"area";"selection";"stop";"length_mean";"length_median";"min_length";"max_length";"se";"correlation";"rmse";"bias";"min_exp";"max_exp";"n_exp0";"n_exp_rmax";"overlap"
"CH";"Aleatorio";"TF45";45;45;45;45;0,371051221017696;0,920600031435231;0,33442457775581;0,063285899587852;0,0392416225749559;0,0930335097001764;0;0;0,0608821418116604
"CH";"Aleatorio";"TF45";45;45;45;45;0,372092568199818;0,920463800539205;0,336586518646921;0,057479134823117;0,0348324514991182;0,0947971781305115;0;0;0,0608889244871347
"CH";"Aleatorio";"TF45";45;45;45;45;0,368894434397105;0,917177192178144;0,341643136693635;0,0555474304825864;0,0361552028218695;0,0881834215167548;0;0;0,06085816483785
"CH";"Aleatorio";"TF45";45;45;45;45;0,371964276459265;0,911600516722718;0,357489619401448;0,0629970712896219;0,0348324514991182;0,085978835978836;0;0;0,0608722313291521
"CH";"Aleatorio";"TF45";45;45;45;45;0,368735346246514;0,923210320715898;0,328135177248986;0,0500015492980039;0,0374779541446208;0,0983245149911817;0;0;0,0609187509785197
"CH";"Aleatorio";"TF45";45;45;45;45;0,369601796761497;0,915623889527639;0,341171785374067;0,041978904796714;0,037037037037037;0,0952380952380952;0;0;0,0608498614606133
"CH";"Aleatorio";"TF45";45;45;45;45;0,370819806463132;0,914422768128994;0,347902721080517;0,0607362728494708;0,0374779541446208;0,0921516754850088;0;0;0,0609041401451095
"CH";"Aleatorio";"TF45";45;45;45;45;0,372856474358612;0,916669687324454;0,342722670168603;0,0570100742512163;0,0388007054673721;0,0873015873015873;0;0;0,0608034800568604
"CH";"Aleatorio";"TF45";45;45;45;45;0,367940562618859;0,920133498413915;0,333472732660402;0,0499315231184322;0,0392416225749559;0,0881834215167548;0;0;0,0608373156710736
"CH";"Aleatorio";"TF45";45;45;45;45;0,369795054591075;0,920781629851314;0,334180852065536;0,0496074999427244;0,0379188712522046;0,0855379188712522;0;0;0,0608355357587835
"CH";"Aleatorio";"TF45";45;45;45;45;0,36957697073592;0,91982172529201;0,334213101782534;0,0515315214333041;0,0357142857142857;0,0970017636684303;0;0;0,0609080628644284
"CH";"Aleatorio";"TF45";45;45;45;45;0,369344395857331;0,919814134744032;0,335652559947791;0,0504386657657829;0,0374779541446208;0,0925925925925926;0;0;0,0608862891801033
"CH";"Aleatorio";"TF45";45;45;45;45;0,369311520888078;0,915704414506869;0,343384073373994;0,0517290639260438;0,0343915343915344;0,0952380952380952;0;0;0,060925533653994
"CH";"Aleatorio";"TF45";45;45;45;45;0,371664293916249;0,9141192844556;0,346688076439422;0,0565915768981066;0,0379188712522046;0,0961199294532628;0;0;0,0608387758903795
"CH";"Aleatorio";"TF45";45;45;45;45;0,368827317050282;0,912760009468026;0,348505182956292;0,0416307651557913;0,0388007054673721;0,0873015873015873;0;0;0,0608322524254329
"CH";"Aleatorio";"TF45";45;45;45;45;0,371116137160427;0,923222274050629;0,328758570773451;0,0541716177968272;0,0361552028218695;0,0930335097001764;0;0;0,0608423270746087
"CH";"Aleatorio";"TF45";45;45;45;45;0,373151988246679;0,918834283969317;0,340466198585371;0,0556623792316535;0,0383597883597884;0,091710758377425;0;0;0,0608360196184352
"CH";"Aleatorio";"TF45";45;45;45;45;0,370495640659623;0,916066575521682;0,340105147272318;0,0430627645661211;0,0361552028218695;0,0921516754850088;0;0;0,0608960959784005
"CH";"Aleatorio";"TF45";45;45;45;45;0,37003739805665;0,919194958661927;0,338426051582886;0,056434973379418;0,0383597883597884;0,0899470899470899;0;0;0,060868109881762
"CH";"Aleatorio";"TF45";45;45;45;45;0,371027421406239;0,917211852515082;0,342872169340174;0,0553645168742375;0,0374779541446208;0,0925925925925926;0;0;0,0609127459346285
"CH";"Aleatorio";"TF20";20;20;20;20;0,494010012388818;0,851015831878434;0,4415362644041;0,0538101882764549;0,0158730158730159;0,0383597883597884;0;0;0,0270214533001129
"CH";"Aleatorio";"TF20";20;20;20;20;0,494168131137004;0,856078348124706;0,436383059762139;0,0520138809840068;0,0158730158730159;0,0383597883597884;0;0;0,027021356096165
"CH";"Aleatorio";"TF20";20;20;20;20;0,495351982111304;0,859463921991515;0,432100343021083;0,0629424068629601;0,0145502645502645;0,0379188712522046;0;0;0,0270075531355661
"CH";"Aleatorio";"TF20";20;20;20;20;0,494479750486389;0,860199119938552;0,430455828454639;0,0514315839749994;0,0154320987654321;0,0414462081128748;0;0;0,0270185760632557
"CH";"Aleatorio";"TF20";20;20;20;20;0,497889814158138;0,855505031130537;0,438835795845286;0,0634982958030063;0,0163139329805996;0,0405643738977072;0;0;0,0270413412278492
"CH";"Aleatorio";"TF20";20;20;20;20;0,495450104493671;0,864414986587506;0,425960871383938;0,0627903544265741;0,0163139329805996;0,0379188712522046;0;0;0,0270248554382887
"CH";"Aleatorio";"TF20";20;20;20;20;0,495053348685586;0,850580253645501;0,445739370174202;0,0645826323849285;0,0158730158730159;0,0383597883597884;0;0;0,0270359950107158
"CH";"Aleatorio";"TF20";20;20;20;20;0,496071680231825;0,85178672682268;0,444857366653129;0,0621294177137653;0,0163139329805996;0,0454144620811287;0;0;0,0270530251423843
"CH";"Aleatorio";"TF20";20;20;20;20;0,495696954788757;0,853606976545765;0,441839999136241;0,0628598318709163;0,0158730158730159;0,0423280423280423;0;0;0,0270169624777209
"CH";"Aleatorio";"TF20";20;20;20;20;0,495352322806736;0,855845036404403;0,436135265745883;0,057175428286409;0,0145502645502645;0,0388007054673721;0;0;0,0270569716226683
"CH";"Aleatorio";"TF20";20;20;20;20;0,493833293021777;0,855385516601087;0,4375595341611;0,0586591693318919;0,0149911816578483;0,0365961199294533;0;0;0,0270100609974214
"CH";"Aleatorio";"TF20";20;20;20;20;0,495709534985817;0,863329920618133;0,425000254480227;0,0556032172202147;0,0149911816578483;0,041005291005291;0;0;0,0270363255041386
"CH";"Aleatorio";"TF20";20;20;20;20;0,496468682829588;0,854781643193712;0,438299677896303;0,0573293712873625;0,0132275132275132;0,0396825396825397;0;0;0,0270154460961339
"CH";"Aleatorio";"TF20";20;20;20;20;0,499126404882415;0,856093731605088;0,438165575341211;0,0719770654078373;0,0149911816578483;0,0383597883597884;0;0;0,0270241944514431
"CH";"Aleatorio";"TF20";20;20;20;20;0,496717777908388;0,856602567797757;0,434845876602022;0,0559116314926266;0,0154320987654321;0,0405643738977072;0;0;0,0270692970832595
"CH";"Aleatorio";"TF20";20;20;20;20;0,49705755320665;0,856864242721671;0,43619807663253;0,0631039592561696;0,0163139329805996;0,0388007054673721;0;0;0,0270343036620226
"CH";"Aleatorio";"TF20";20;20;20;20;0,494376667126804;0,857561731709104;0,434248966860815;0,0670971688413559;0,0145502645502645;0,0418871252204586;0;0;0,0270357617212409
"CH";"Aleatorio";"TF20";20;20;20;20;0,495114642070148;0,855732813606156;0,437618278652743;0,0608810257820214;0,0149911816578483;0,0405643738977072;0;0;0,0270632509977013
"CH";"Aleatorio";"TF20";20;20;20;20;0,498248192573015;0,863269575254198;0,426845940806878;0,0596196467120359;0,0163139329805996;0,0396825396825397;0;0;0,0270149211948154
"CH";"Aleatorio";"TF20";20;20;20;20;0,497724454320675;0,852101700694782;0,443218439036272;0,0576467133818399;0,0167548500881834;0,0432098765432099;0;0;0,027004714780288
"CH";"Aleatorio";"EP30";45,2619047619048;58;15;60;0,376804662971667;0,918568836673322;0,340992856175911;0,0591602081439913;0,0365961199294533;0,095679012345679;0;0;0,0616462798663849
"CH";"Aleatorio";"EP30";45,2967372134039;58;15;60;0,376843654069866;0,921146019297196;0,332081610800068;0,051624496415435;0,037037037037037;0,0992063492063492;0;0;0,0616746650891797
"CH";"Aleatorio";"EP30";45,0004409171076;56;15;60;0,374751095599094;0,914917561355892;0,345130412541726;0,047108618605956;0,037037037037037;0,100529100529101;0;0;0,0612618422841394
"CH";"Aleatorio";"EP30";45,0374779541446;55,5;15;60;0,375280289871948;0,921553518686401;0,333833801957688;0,0512055489615728;0,0326278659611993;0,0947971781305115;0;0;0,0613296682112255
"CH";"Aleatorio";"EP30";45,0467372134039;56;15;60;0,374747340257547;0,916517260609364;0,344124940337531;0,0530879129750124;0,0365961199294533;0,0943562610229277;0;0;0,0613181452697534
"CH";"Aleatorio";"EP30";45,0030864197531;57;15;60;0,374386365602539;0,913656450987434;0,348233992887636;0,042974961953742;0,0352733686067019;0,0939153439153439;0;0;0,0612943811210636
"CH";"Aleatorio";"EP30";45,5458553791887;58;15;60;0,376329005579515;0,922211825422153;0,332429602459713;0,0529780052699668;0,0379188712522046;0,101410934744268;0;0;0,0620513336135452
"CH";"Aleatorio";"EP30";45,0401234567901;55;15;60;0,372824624573984;0,921238157809638;0,328624309322239;0,0449087977180998;0,037037037037037;0,0970017636684303;0;0;0,0613615547561373
"CH";"Aleatorio";"EP30";45,0092592592593;56;15;60;0,373645535827166;0,919587320327705;0,336666328914868;0,0472953392529457;0,0374779541446208;0,0974426807760141;0;0;0,0613029237234525
"CH";"Aleatorio";"EP30";45,2195767195767;58;15;60;0,375532064950865;0,917358807724414;0,34181044906362;0,0539359928337381;0,0330687830687831;0,0987654320987654;0;0;0,0616149736306136
"CH";"Aleatorio";"EP30";45,1776895943563;56,5;15;60;0,375286266458695;0,91917606178521;0,337397320655628;0,0523298376331745;0,0317460317460317;0,0934744268077601;0;0;0,0615257108080534
"CH";"Aleatorio";"EP30";45,3126102292769;56;15;60;0,374135212372694;0,914924469822832;0,345556011356257;0,0509060993093739;0,037037037037037;0,095679012345679;0;0;0,0616609118208174
"CH";"Aleatorio";"EP30";44,7627865961199;56;15;60;0,375858390848318;0,915473857001532;0,345026197447816;0,0413544009970453;0,0374779541446208;0,0992063492063492;0;0;0,0609341779318073
"CH";"Aleatorio";"EP30";44,8187830687831;55;15;60;0,372873263425889;0,917388948494898;0,337431035700769;0,0278680549102767;0,0374779541446208;0,0934744268077601;0;0;0,0610025468386102
"CH";"Aleatorio";"EP30";45,0432098765432;56;15;60;0,37456434442103;0,917104968930766;0,342638847325297;0,0488306954073507;0,0357142857142857;0,0952380952380952;0;0;0,0613138834325623
"CH";"Aleatorio";"EP30";45,0679012345679;56;15;60;0,374617399891817;0,91732425072792;0,338297709550132;0,0383150455956633;0,0326278659611993;0,0952380952380952;0;0;0,0613552629095184
"CH";"Aleatorio";"EP30";45,3112874779541;56;15;60;0,375338106487336;0,916579945494079;0,341623521633424;0,0544227483583506;0,0348324514991182;0,0943562610229277;0;0;0,0616675129240894
"CH";"Aleatorio";"EP30";45,6067019400353;58;15;60;0,373973854986851;0,920263375363123;0,335667448061374;0,0529170642951402;0,0365961199294533;0,095679012345679;0;0;0,0620921827932282
"CH";"Aleatorio";"EP30";44,9135802469136;58;15;60;0,374896714249547;0,922803389084456;0,330255216049088;0,0449995325614608;0,0361552028218695;0,100529100529101;0;0;0,0611647999455926
"CH";"Aleatorio";"EP30";45,2469135802469;56;15;60;0,374675818516771;0,92130121330751;0,332165229851262;0,0467176303670063;0,0335097001763668;0,0934744268077601;0;0;0,0615785640212328
"CH";"Aleatorio";"EP30RE015";15,4074074074074;15;15;21;0,543174712016331;0,826388363394149;0,474780949416485;0,0741507357228664;0,0110229276895944;0,0304232804232804;0;0;0,0209250648858784
"CH";"Aleatorio";"EP30RE015";15,4065255731922;15;15;21;0,54080807195981;0,83017251476576;0,471451413123941;0,0704495430977344;0,0114638447971781;0,0321869488536155;0;0;0,0208687472725021
"CH";"Aleatorio";"EP30RE015";15,4175485008818;15;15;22;0,54067600366128;0,83564045976687;0,463029228884105;0,0610599213489174;0,0110229276895944;0,0304232804232804;0;0;0,0208916429090689
"CH";"Aleatorio";"EP30RE015";15,4100529100529;15;15;22;0,540815542809603;0,824838797553097;0,478331257835421;0,0703935288760549;0,0110229276895944;0,0295414462081129;0;0;0,0208696727247037
"CH";"Aleatorio";"EP30RE015";15,413139329806;15;15;23;0,543071015266929;0,812154419431854;0,497536341000333;0,0857387159135474;0,0119047619047619;0,0291005291005291;0;0;0,0208545328478389
"CH";"Aleatorio";"EP30RE015";15,4144620811287;15;15;21;0,538290730666217;0,828809672750612;0,472439396996736;0,064252558997691;0,0105820105820106;0,0304232804232804;0;0;0,0209041878044548
"CH";"Aleatorio";"EP30RE015";15,3743386243386;15;15;20;0,540129470606296;0,826849040348391;0,47593017224808;0,0694729620396315;0,0123456790123457;0,0317460317460317;0;0;0,02083223006058
"CH";"Aleatorio";"EP30RE015";15,4100529100529;15;15;22;0,535458113545213;0,826898512135106;0,470271887107136;0,0492221623524709;0,0101410934744268;0,031305114638448;0;0;0,0209139536702722
"CH";"Aleatorio";"EP30RE015";15,4135802469136;15;15;22;0,539583467820185;0,828165649815391;0,471576972323141;0,0538006769953575;0,0110229276895944;0,0299823633156966;0;0;0,0208594985184035
"CH";"Aleatorio";"EP30RE015";15,4003527336861;15;15;21;0,543430387456525;0,836439603782161;0,46474975746048;0,0748203517134831;0,0105820105820106;0,0321869488536155;0;0;0,0208391149422223
"CH";"Aleatorio";"EP30RE015";15,4153439153439;15;15;22;0,539642287019769;0,840002548871153;0,456248466977724;0,0531078382754974;0,0119047619047619;0,0308641975308642;0;0;0,0208714384486175
"CH";"Aleatorio";"EP30RE015";15,3809523809524;15;15;22;0,537488287923066;0,820471710584389;0,481682380875395;0,0568611034410103;0,0123456790123457;0,031305114638448;0;0;0,0208453282403135
"CH";"Aleatorio";"EP30RE015";15,3809523809524;15;15;21;0,540664290953607;0,830937692986148;0,47117220148092;0,0763325752428708;0,0119047619047619;0,0321869488536155;0;0;0,0208669418240186
"CH";"Aleatorio";"EP30RE015";15,3932980599647;15;15;22;0,542617709269969;0,818226905133708;0,485366222469359;0,0578911708097482;0,0119047619047619;0,0304232804232804;0;0;0,0208407088944822
"CH";"Aleatorio";"EP30RE015";15,3897707231041;15;15;20;0,536178790159236;0,833687897050788;0,466177283006283;0,0554761879648393;0,0123456790123457;0,031305114638448;0;0;0,020844222358853
"CH";"Aleatorio";"EP30RE015";15,4043209876543;15;15;21;0,539764867447247;0,825650548151771;0,476632509282972;0,0620646537420239;0,0114638447971781;0,0299823633156966;0;0;0,0208778295262538
"CH";"Aleatorio";"EP30RE015";15,3928571428571;15;15;22;0,54069646971306;0,833682822580477;0,467206442806887;0,0638952312266886;0,0114638447971781;0,0326278659611993;0;0;0,0208730191567502
"CH";"Aleatorio";"EP30RE015";15,4193121693122;15;15;20;0,540294238442935;0,824344917938076;0,478809935554151;0,0697490261672083;0,0114638447971781;0,0304232804232804;0;0;0,0208697360075168
"CH";"Aleatorio";"EP30RE015";15,4334215167548;15;15;21;0,537803587848486;0,829183336458799;0,469372272518798;0,0519929921857439;0,0119047619047619;0,0304232804232804;0;0;0,0208899075972374
"CH";"Aleatorio";"EP30RE015";15,4047619047619;15;15;21;0,540287431380556;0,821713456219651;0,480424793568921;0,0638129933519486;0,0119047619047619;0,0291005291005291;0;0;0,0208278751889338
"CH";"MIF";"TF45";45;45;45;45;0,175564410568896;0,975496020289672;0,184909412818604;0,0149318505100727;0;1;467;56;0,336784721509393
"CH";"MIF";"TF45";45;45;45;45;0,176689592950855;0,975758955755696;0,185318870319524;0,021756389689857;0;1;474;56;0,335288782992748
"CH";"MIF";"TF45";45;45;45;45;0,175936895112923;0,975971660621785;0,1848526877461;0,0194957648118883;0;1;457;58;0,33403367697737
"CH";"MIF";"TF45";45;45;45;45;0,17601621211957;0,975308204405241;0,186946525225049;0,022083158806058;0;1;470;58;0,335860324925581
"CH";"MIF";"TF45";45;45;45;45;0,175937853341584;0,977286526339617;0,178579059800724;0,0168697155447716;0;1;463;58;0,334573560664422
"CH";"MIF";"TF45";45;45;45;45;0,176093955499295;0,974352581178886;0,189959316032964;0,0210339098087649;0;1;471;57;0,336743964974091
"CH";"MIF";"TF45";45;45;45;45;0,17712522057108;0,977412925132948;0,180816162201438;0,0276573747217342;0;1;468;57;0,33454731991867
"CH";"MIF";"TF45";45;45;45;45;0,177239086316211;0,976141171347358;0,185550616279365;0,0278431314590661;0;1;473;58;0,334260831803127
"CH";"MIF";"TF45";45;45;45;45;0,176236129696494;0,974332257152523;0,193232265104043;0,0225991709058593;0;1;474;55;0,333958609608554
"CH";"MIF";"TF45";45;45;45;45;0,176624554538352;0,975945250597356;0,184879315059254;0,021552411991206;0;1;472;57;0,334753409568878
"CH";"MIF";"TF45";45;45;45;45;0,17633929592035;0,972778300300186;0,196788430926593;0,017549145294455;0;1;463;56;0,334997231631564
"CH";"MIF";"TF45";45;45;45;45;0,17737319696878;0,974758262148487;0,191378905358656;0,0283134597690882;0;1;468;59;0,332229563064366
"CH";"MIF";"TF45";45;45;45;45;0,176043401215627;0,975535555751147;0,186328165882782;0,0180788058740361;0;1;472;59;0,334918742683783
"CH";"MIF";"TF45";45;45;45;45;0,17556382633857;0,976311647811529;0,182658838357138;0,0174881453580482;0;1;460;56;0,334383075487981
"CH";"MIF";"TF45";45;45;45;45;0,176408564969017;0,975811816750349;0,185908223452124;0,0214574270223467;0;1;470;55;0,333940430310213
"CH";"MIF";"TF45";45;45;45;45;0,176601519461328;0,975794799517379;0,185189345800086;0,018080383309362;0;1;465;58;0,333902430046855
"CH";"MIF";"TF45";45;45;45;45;0,175985793330309;0,978338164130584;0,174953482826131;0,0183526600601678;0;1;468;55;0,336181400365867
"CH";"MIF";"TF45";45;45;45;45;0,176795223628606;0,976812056784892;0,182442703161714;0,0203087294207306;0;1;465;58;0,334930623166302
"CH";"MIF";"TF45";45;45;45;45;0,177244881355283;0,976425361130889;0,184585622124372;0,0257075770620018;0;1;463;56;0,334170687021951
"CH";"MIF";"TF45";45;45;45;45;0,176018723907726;0,974392860850001;0,190422928565634;0,017431707558451;0;1;473;56;0,333785180484834
"CH";"MIF";"TF20";20;20;20;20;0,239010194402362;0,959760385484913;0,238038167338822;0,0265521881973347;0;1;613;20;0,326137908295463
"CH";"MIF";"TF20";20;20;20;20;0,239841251970993;0,959481894850497;0,23962608938229;0,0330672511202455;0;1;616;19;0,325048932467363
"CH";"MIF";"TF20";20;20;20;20;0,240355051791627;0,960047612034754;0,240012312849248;0,0341797447471418;0;1;606;19;0,322124046234863
"CH";"MIF";"TF20";20;20;20;20;0,240277357562544;0,960348615725368;0,238463737048649;0,0322486909298386;0;1;614;19;0,322853911797915
"CH";"MIF";"TF20";20;20;20;20;0,238849656288019;0,96036826217628;0,236185964979495;0,0241667844809852;0;1;616;20;0,322750778409215
"CH";"MIF";"TF20";20;20;20;20;0,239927017651138;0,957665630063898;0,244020509568296;0,0296636772195291;0;1;614;19;0,325461018884005
"CH";"MIF";"TF20";20;20;20;20;0,239827076415461;0,961321573753849;0,235776530042055;0,0352561660194225;0;1;618;20;0,322963149594543
"CH";"MIF";"TF20";20;20;20;20;0,240007692341499;0,957936842686786;0,245117276073137;0,0307738431377718;0;1;616;19;0,322237036103879
"CH";"MIF";"TF20";20;20;20;20;0,239961192871831;0,959902410560857;0,241114562921397;0,0325130834747351;0;1;614;20;0,324085796870188
"CH";"MIF";"TF20";20;20;20;20;0,241024296828769;0,961059287403237;0,236659211293927;0,0287361038405546;0;1;616;20;0,3242420619368
"CH";"MIF";"TF20";20;20;20;20;0,239460391359012;0,95734453577597;0,243951702881988;0,0211646464180926;0;1;614;20;0,322523223967228
"CH";"MIF";"TF20";20;20;20;20;0,24219474426731;0,959542557397241;0,244006676211885;0,0387979845869166;0;1;615;19;0,319754797209236
"CH";"MIF";"TF20";20;20;20;20;0,24017450763704;0,959781164379855;0,239531103867581;0,0304699479728154;0;1;615;19;0,323386725517825
"CH";"MIF";"TF20";20;20;20;20;0,239243663879171;0,959119104602899;0,239584209166246;0,0247931250942589;0;1;612;19;0,322582090678064
"CH";"MIF";"TF20";20;20;20;20;0,238162782784035;0,960678116155342;0,234784949406255;0,0212893307171549;0;1;614;19;0,322384455611234
"CH";"MIF";"TF20";20;20;20;20;0,240509657613811;0,96077640460502;0,236079096323455;0,0240878734440809;0;1;609;20;0,322646031434979
"CH";"MIF";"TF20";20;20;20;20;0,23940522873436;0,962489201459025;0,229835586435342;0,0270342647581225;0;1;614;19;0,325324408455655
"CH";"MIF";"TF20";20;20;20;20;0,239019887538037;0,959279390850665;0,23885434531823;0,0207186177982939;0;1;614;19;0,322507943506621
"CH";"MIF";"TF20";20;20;20;20;0,240978029066827;0,960165161164567;0,23914145816795;0,0335693385766271;0;1;613;19;0,32226174534743
"CH";"MIF";"TF20";20;20;20;20;0,238609489906868;0,959164220246427;0,239765100053685;0,0237918982460546;0;1;614;19;0,321824055410916
"CH";"MIF";"EP30";21,4360670194004;15;15;60;0,238745959998271;0,958718744405904;0,235978010555448;0,0118399152952213;0;1;582;21;0,299110549473934
"CH";"MIF";"EP30";21,6649029982363;15;15;60;0,239610781942049;0,958257974613883;0,238967853902232;0,019158180976974;0;1;585;20;0,29925150695733
"CH";"MIF";"EP30";21,734126984127;15;15;60;0,2385775885952;0,957371795375798;0,241786309909247;0,0199458908634318;0;1;574;19;0,297850235486749
"CH";"MIF";"EP30";21,6507936507937;15;15;60;0,238900246341957;0,958894470024485;0,237448943030731;0,018829549277883;0;1;583;19;0,298421720763417
"CH";"MIF";"EP30";21,6860670194004;15;15;60;0,237903342364442;0,958205222257546;0,238232504965017;0,0112482349555172;0;1;587;19;0,298051663465213
"CH";"MIF";"EP30";21,5903880070547;15;15;60;0,238874651363468;0,957332089036766;0,240890096578269;0,0185137251648706;0;1;584;20;0,301491882252054
"CH";"MIF";"EP30";21,8029100529101;15;15;60;0,238810218997327;0,960169144044512;0,234426298814488;0,0234526113444926;0;1;588;19;0,298671420785451
"CH";"MIF";"EP30";21,8412698412698;15;15;60;0,239125317644602;0,957075614060638;0,244122662956238;0,0239619104927308;0;1;581;20;0,298367011652972
"CH";"MIF";"EP30";21,6640211640212;15;15;60;0,239033816207656;0,960339592763251;0,234883808882141;0,0225600518055209;0;1;586;21;0,299061437214244
"CH";"MIF";"EP30";21,6992945326279;15;15;60;0,238664504022366;0,961013286151907;0,231810720569489;0,0135704982057151;0;1;583;20;0,302229101439353
"CH";"MIF";"EP30";21,5083774250441;15;15;60;0,238415821357123;0,955079428629203;0,247542654053751;0,00839110502761489;0;1;581;20;0,297432669505471
"CH";"MIF";"EP30";21,9435626102293;15;15;60;0,239678753448062;0,957037709404185;0,244810060213707;0,0245837743794548;0;1;583;19;0,296574181804986
"CH";"MIF";"EP30";21,744708994709;15;15;60;0,239552886169748;0,959894232104374;0,235623462955874;0,0200444667678608;0;1;584;19;0,298677348810501
"CH";"MIF";"EP30";21,5119047619048;15;15;60;0,238164925708875;0,957458076129078;0,240936873962833;0,0104466212228266;0;1;577;20;0,299196350422037
"CH";"MIF";"EP30";21,629188712522;15;15;60;0,238910165613275;0,960145309270622;0,234465645774843;0,0142662588282399;0;1;586;19;0,296898372179519
"CH";"MIF";"EP30";21,6693121693122;15;15;60;0,238516828875319;0,960033409543823;0,233458676341099;0,00820749310732304;0;1;581;20;0,29841852276028
"CH";"MIF";"EP30";21,4704585537919;15;15;60;0,237735396958775;0,961648027370944;0,228491572082212;0,0149603448280216;0;1;583;19;0,301288850641967
"CH";"MIF";"EP30";21,6917989417989;15;15;60;0,239256224659882;0,957159186206599;0,242143032311547;0,0162258306374218;0;1;589;19;0,298553221527861
"CH";"MIF";"EP30";21,8822751322751;15;15;60;0,239549297573643;0,958321472585377;0,239717802509622;0,0241788424481374;0;1;579;20;0,299310273765733
"CH";"MIF";"EP30";21,5480599647266;15;15;60;0,237802052463861;0,957901961837526;0,24003814095811;0,0135479655182276;0;1;583;19;0,297182524254817
"CH";"MIF";"EP30RE015";15,1199294532628;15;15;18;0,266844883431507;0,952309197562178;0,25730320376923;0,0271345280985494;0;1;650;16;0,337753099174616
"CH";"MIF";"EP30RE015";15,1194885361552;15;15;19;0,267363866476496;0,951182740433063;0,261378749358249;0,0309959758780442;0;1;650;14;0,337848133700787
"CH";"MIF";"EP30RE015";15,1287477954145;15;15;19;0,267287797252209;0,950748364842268;0,265701929464638;0,0371974139237668;0;1;646;14;0,334665079817408
"CH";"MIF";"EP30RE015";15,1322751322751;15;15;20;0,268022046599553;0,953920746651301;0,256345854320693;0,0359454224238738;0;1;648;13;0,334145612617835
"CH";"MIF";"EP30RE015";15,1159611992945;15;15;19;0,266226494210306;0,952000246897597;0,259037824819451;0,0261666712608267;0;1;653;14;0,333961610952637
"CH";"MIF";"EP30RE015";15,1349206349206;15;15;18;0,267970579782729;0,949339611100944;0,266275839019052;0,0332128243401274;0;1;652;15;0,33783113483632
"CH";"MIF";"EP30RE015";15,1296296296296;15;15;19;0,2681091314492;0,953882286647762;0,257900570383153;0,0407139429346563;0;1;651;14;0,33456346559356
"CH";"MIF";"EP30RE015";15,1194885361552;15;15;19;0,26833975052336;0,950241169616717;0,266258891418412;0,0360218548394193;0;1;651;15;0,333714280262451
"CH";"MIF";"EP30RE015";15,1216931216931;15;15;19;0,267506091906722;0,95451594184488;0,255866905869388;0,0364826949991349;0;1;650;16;0,336947732552662
"CH";"MIF";"EP30RE015";15,1234567901235;15;15;19;0,268001989713235;0,953400176702818;0,25712292328169;0,0269916092403089;0;1;652;15;0,335988399895105
"CH";"MIF";"EP30RE015";15,1287477954145;15;15;19;0,267388138654985;0,949643378320688;0,26482800583219;0,0217223069087431;0;1;648;14;0,333896404731681
"CH";"MIF";"EP30RE015";15,1252204585538;15;15;18;0,269666184719257;0,949628309018909;0,270054522326361;0,0399962265619684;0;1;650;13;0,330671789860223
"CH";"MIF";"EP30RE015";15,1146384479718;15;15;18;0,269434687081131;0,9522028935459;0,261629006503603;0,0355968808357412;0;1;648;14;0,335508618720404
"CH";"MIF";"EP30RE015";15,1305114638448;15;15;19;0,26789894637687;0,951760656086616;0,260830020406394;0,0269714595199866;0;1;650;14;0,334818466938566
"CH";"MIF";"EP30RE015";15,1340388007055;15;15;19;0,266735817067609;0,955177612082063;0,250751950134653;0,0245367381132484;0;1;651;14;0,333893998409595
"CH";"MIF";"EP30RE015";15,1274250440917;15;15;20;0,268258373396702;0,953521242159581;0,256041836690073;0,0251799973433485;0;1;649;14;0,334862888646153
"CH";"MIF";"EP30RE015";15,1287477954145;15;15;19;0,267041400278503;0,954115576476045;0,254252715513555;0,0308093559662481;0;1;650;13;0,336943836885548
"CH";"MIF";"EP30RE015";15,1322751322751;15;15;19;0,268170142845439;0,950985052069159;0,26224619790592;0,0298900463071942;0;1;650;14;0,334275857886969
"CH";"MIF";"EP30RE015";15,1111111111111;15;15;18;0,269856865101831;0,949630772063788;0,269275370470683;0,0414448761403852;0;1;648;14;0,334079207814813
"CH";"MIF";"EP30RE015";15,1362433862434;15;15;19;0,265941114107465;0,951759838489401;0,260735664536318;0,0280539882908338;0;1;649;14;0,332548842785572
"CH";"PR1";"TF45";45;45;45;45;0,199855559869063;0,968287997652938;0,211308451500016;0,0205434619334753;0,00396825396825397;0,30026455026455;0;13;0,173164625297358
"CH";"PR1";"TF45";45;45;45;45;0,199048661040654;0,968741327715306;0,209874055822328;0,0208569248380227;0,00440917107583774;0,30026455026455;0;11;0,173564569860866
"CH";"PR1";"TF45";45;45;45;45;0,20040061240735;0,969614667298108;0,209224428863235;0,0293672626022278;0,00440917107583774;0,30026455026455;0;14;0,173314025605162
"CH";"PR1";"TF45";45;45;45;45;0,199081459529894;0,969107101101014;0,208202021526176;0,0182771700252607;0,00440917107583774;0,30026455026455;0;5;0,17393946604705
"CH";"PR1";"TF45";45;45;45;45;0,199675663085906;0,970741168059364;0,203445059806044;0,024041720635341;0,00440917107583774;0,30026455026455;0;11;0,174775886577768
"CH";"PR1";"TF45";45;45;45;45;0,199630792989232;0,968061024142543;0,212939917133841;0,0241453664241712;0,00440917107583774;0,30026455026455;0;13;0,173274452797936
